Date,Monthly Mean Total Sunspot Number
1819-05-31,-0.7243968032574696
1819-06-30,-0.3458392265956675
1819-07-31,-0.43127245401350606
1819-08-31,-0.5638412551791177
1819-09-30,-0.8392897642676663
1819-10-31,-0.528489574868288
1819-11-30,-0.5888820287326222
1819-12-31,-0.4548402408873926
1820-01-31,-0.733234723335177
1820-02-29,-0.5505843750625565
1820-03-31,-1.0941164598415642
1820-04-30,-0.7288157632963234
1820-05-31,-0.48429997447975076
1820-06-30,-0.940925845161302
1820-07-31,-0.7023020030632009
1820-08-31,-0.5697332018975894
1820-09-30,-1.0779136063657673
1820-10-31,-0.985115445549839
1820-11-30,-1.0101562191033435
1820-12-31,-0.9821694721906034
1821-01-31,-0.6743152561504607
1821-02-28,-1.1014813932396537
1821-03-31,-1.0646567262492062
1821-04-30,-0.9806964855109853
1821-05-31,-1.163346833783606
1821-06-30,-1.16040086042437
1821-07-31,-1.1412520335893372
1821-08-31,-1.0867515264434746
1821-09-30,-1.0970624332008
1821-10-31,-0.7420726434128845
1821-11-30,-1.0970624332008
1821-12-31,-1.1986985140944355
1822-01-31,-1.2045904608129072
1822-02-28,-1.1824956606186385
1822-03-31,-0.8083570439956903
1822-04-30,-0.8849523513358214
1822-05-31,-1.1692387805020774
1822-06-30,-1.067602699608442
1822-07-31,-1.0101562191033435
1822-08-31,-1.1545089137058984
1822-09-30,-1.2045904608129072
1822-10-31,-1.1957525407351999
1822-11-30,-1.2045904608129072
1822-12-31,-1.2045904608129072
1823-01-31,-1.2045904608129072
1823-02-28,-1.2045904608129072
1823-03-31,-1.1898605940167282
1823-04-30,-1.2045904608129072
1823-05-31,-1.2045904608129072
1823-06-30,-1.2045904608129072
1823-07-31,-1.192806567375964
1823-08-31,-1.2045904608129072
1823-09-30,-1.2045904608129072
1823-10-31,-1.2045904608129072
1823-11-30,-1.2045904608129072
1823-12-31,-0.7037749897428188
1824-01-31,-0.6743152561504607
1824-02-29,-0.939452858481684
1824-03-31,-1.2045904608129072
1824-04-30,-0.7288157632963234
1824-05-31,-1.1368330735504837
1824-06-30,-1.2045904608129072
1824-07-31,-1.2045904608129072
1824-08-31,-1.1707117671816953
1824-09-30,-0.6993560297039652
1824-10-31,-0.5859360553733863
1824-11-30,-1.2045904608129072
1824-12-31,-1.1839686472982565
1825-01-31,-1.080859579725003
1825-02-28,-0.8230869107918694
1825-03-31,-0.6536934426358101
1825-04-30,-1.1132652866765969
1825-05-31,-0.8245598974714873
1825-06-30,-0.827505870830723
1825-07-31,-0.44600232080968516
1825-08-31,-0.5741521619364431
1825-09-30,-0.8186679507530156
1825-10-31,-0.8216139241122514
1825-11-30,-0.9158850716077974
1825-12-31,-0.6640043493931354
1826-01-31,-0.7715323770052426
1826-02-28,-0.7597484835682993
1826-03-31,-0.3016496262071303
1826-04-30,-0.6153957889657444
1826-05-31,-0.4106506404988554
1826-06-30,-0.2957576794886586
1826-07-31,0.08427288385276137
1826-08-31,-0.23241925226508864
1826-09-30,-0.7391266700536486
1826-10-31,0.038610296784606334
1826-11-30,-0.2353652256243245
1826-12-31,0.468722407233035
1827-01-31,-0.35467714667337485
1827-02-28,-0.04093098391476072
1827-03-31,0.21389571165913715
1827-04-30,-0.07480967754597255
1827-05-31,0.17707104466868948
1827-06-30,0.18590896474639704
1827-07-31,-0.16760783836190063
1827-08-31,0.11225963076550169
1827-09-30,0.012096536551483843
1827-10-31,0.17265208462983578
1827-11-30,-0.020309170400109943
1827-12-31,-0.07333669086635472
1828-01-31,0.0916378172508509
1828-02-29,0.3759242464171069
1828-03-31,0.3936000865725218
1828-04-30,0.29638296571774003
1828-05-31,0.9842677450993025
1828-06-30,1.2022697736827528
1828-07-31,0.12698949756168076
1828-08-31,0.6705215823406883
1828-09-30,0.0312453633865168
1828-10-31,0.13730040431900595
1828-11-30,0.19474688482410438
1828-12-31,-0.054187864031321975
1829-01-31,-0.14993199820648592
1829-02-28,0.007677576512630163
1829-03-31,0.5718314748062885
1829-04-30,1.1286204397018575
1829-05-31,0.44957358039800227
1829-06-30,0.6101291284763543
1829-07-31,1.026984358808222
1829-08-31,0.6999813159330467
1829-09-30,0.0916378172508509
1829-10-31,0.19916584486295807
1829-11-30,0.455465527116474
1829-12-31,0.18149000470754315
1830-01-31,0.07690795045467183
1830-02-28,0.564466541408199
1830-03-31,0.8723207574483416
1830-04-30,1.407014922149642
1830-05-31,0.42305982016488
1830-06-30,0.392127099892904
1830-07-31,-0.12636421133259929
1830-08-31,0.04155627014384198
1830-09-30,0.31847776591200866
1830-10-31,0.8664288107298699
1830-11-30,0.7898335033897389
1830-12-31,0.8104553169043897
1831-01-31,-0.04093098391476072
1831-02-28,0.02682640334766291
1831-03-31,1.090322786031792
1831-04-30,0.1343544309597703
1831-05-31,-0.27071690593515424
1831-06-30,-0.38560986694535093
1831-07-31,-0.0939585043810053
1831-08-31,0.14466533771709547
1831-09-30,-0.27366287929439
1831-10-31,-0.06891773082750104
1831-11-30,-0.1366751180899247
1831-12-31,-0.4931378945574582
1832-01-31,-0.44600232080968516
1832-02-29,0.15939520451327455
1832-03-31,0.14908429775594936
1832-04-30,-0.5446924283440849
1832-05-31,-0.18970263855616926
1832-06-30,-0.5491113883829386
1832-07-31,-0.8613845644619349
1832-08-31,-0.986588432229457
1832-09-30,-1.0027912857052539
1832-10-31,-0.6860991495874039
1832-11-30,-0.8540196310638454
1832-12-31,-0.5299625615479059
1833-01-31,-0.9291419517243585
1833-02-28,-0.8378167775880484
1833-03-31,-0.9158850716077974
1833-04-30,-1.1368330735504837
1833-05-31,-0.8878983246950573
1833-06-30,-1.1795496872594027
1833-07-31,-1.0337240059772301
1833-08-31,-1.0646567262492062
1833-09-30,-0.9203040316466512
1833-10-31,-1.0204671258606688
1833-11-30,-1.0602377662103524
1833-12-31,-0.9600746719963348
1834-01-31,-1.0838055530842388
1834-02-28,-0.7612214702479172
1834-03-31,-1.1088463266377433
1834-04-30,-1.1692387805020774
1834-05-31,-0.986588432229457
1834-06-30,-1.0116292057829614
1834-07-31,-0.9924803789479285
1834-08-31,-1.1073733399581254
1834-09-30,-0.921777018326269
1834-10-31,-0.5962469621307117
1834-11-30,-0.4548402408873926
1834-12-31,-0.3576231200326107
1835-01-31,-1.0219401125402867
1835-02-28,-0.605084882208419
1835-03-31,-0.7229238165778517
1835-04-30,0.3037478991158296
1835-05-31,-0.13520213141030685
1835-06-30,-0.39150181366382253
1835-07-31,0.26250427208652805
1835-08-31,0.24630141861073113
1835-09-30,1.2700271609451765
1835-10-31,1.1315664130610932
1835-11-30,1.2508783341101435
1835-12-31,0.6999813159330467
1836-01-31,0.9695378783031233
1836-02-29,1.437947642421618
1836-03-31,1.2066887337216063
1836-04-30,2.301117836677711
1836-05-31,1.5307458032375458
1836-06-30,1.8577488461127214
1836-07-31,1.6618416177235396
1836-08-31,1.4408936157808536
1836-09-30,1.1300934263814753
1836-10-31,2.167076048832482
1836-11-30,1.7634776986171754
1836-12-31,3.859537743713457
1837-01-31,3.411749793109613
1837-02-28,3.105368563749089
1837-03-31,2.099318661570058
1837-04-30,2.187697862347133
1837-05-31,1.5366377499560175
1837-06-30,2.6752564533006593
1837-07-31,2.7901494143108563
1837-08-31,2.0875347681331147
1837-09-30,1.1580801732942156
1837-10-31,1.8327080725592169
1837-11-30,1.423217775625439
1837-12-31,1.9785337538413896
1838-01-31,2.352672370464338
1838-02-28,0.8767397174871955
1838-03-31,2.2495633028910844
1838-04-30,1.9048844198604944
1838-05-31,2.1744409822305713
1838-06-30,1.1168365462649141
1838-07-31,1.452677509217797
1838-08-31,0.7294410495254048
1838-09-30,0.6027641950782646
1838-10-31,1.026984358808222
1838-11-30,0.6985083292534284
1838-12-31,0.7530088363992912
1839-01-31,1.3863931086349912
1839-02-28,1.311270787974478
1839-03-31,0.7029272892922823
1839-04-30,0.31111283251391914
1839-05-31,0.11520560412473733
1839-06-30,0.13877339099862396
1839-07-31,0.8767397174871955
1839-08-31,2.018304394191073
1839-09-30,2.052183087822285
1839-10-31,1.026984358808222
1839-11-30,0.48492526070883213
1839-12-31,0.35972139294131
1840-01-31,0.7898335033897389
1840-02-29,0.9474430781088548
1840-03-31,0.45841150047570983
1840-04-30,0.4127489134075546
1840-05-31,0.4952361674661575
1840-06-30,-0.012944237002020409
1840-07-31,0.2831260856011788
1840-08-31,0.21536869833875516
1840-09-30,0.6116021151559721
1840-10-31,0.1461383243967135
1840-11-30,0.12698949756168076
1840-12-31,0.1137326174451195
1841-01-31,-0.6139228022861265
1841-02-28,-0.46957010768357166
1841-03-31,-0.47398906772242533
1841-04-30,-0.21916237214852738
1841-05-31,0.4510465670776203
1841-06-30,0.1623411778725104
1841-07-31,-0.4474753074893031
1841-08-31,-0.24125717234279598
1841-09-30,-0.3075415729256019
1841-10-31,-0.5063947746740194
1841-11-30,-0.7199778432186159
1841-12-31,-0.25009509242050354
1842-01-31,-0.7037749897428188
1842-02-28,-0.6625313627135175
1842-03-31,-0.6713692827912249
1842-04-30,-0.543219441664467
1842-05-31,-0.5947739754510938
1842-06-30,-0.700829016383583
1842-07-31,-0.8952632580931468
1842-08-31,-0.5505843750625565
1842-09-30,-0.7538565368498277
1842-10-31,-0.2692439192555363
1842-11-30,-0.21032445207082004
1842-12-31,-0.7730053636848605
1843-01-31,-0.8775874179377319
1843-02-28,-1.1176842467154506
1843-03-31,-0.999845312346018
1843-04-30,-0.971858565433278
1843-05-31,-0.6875721362670218
1843-06-30,-0.9453448052001557
1843-07-31,-0.9703855787536599
1843-08-31,-0.9158850716077974
1843-09-30,-1.1029543799192716
1843-10-31,-1.0734946463269135
1843-11-30,-0.7376536833740307
1843-12-31,-0.8923172847339109
1844-01-31,-0.9733315521128958
1844-02-29,-0.84370872430652
1844-03-31,-0.8731684578988782
1844-04-30,-0.6949370696651114
1844-05-31,-0.921777018326269
1844-06-30,-1.1132652866765969
1844-07-31,-0.6860991495874039
1844-08-31,-0.6198147490045981
1844-09-30,-1.0337240059772301
1844-10-31,-0.6757882428300787
1844-11-30,-0.940925845161302
1844-12-31,-0.6743152561504607
1845-01-31,-0.5741521619364431
1845-02-28,-0.132256158051071
1845-03-31,-0.1425670648083964
1845-04-30,0.19474688482410438
1845-05-31,-0.030620077157435335
1845-06-30,-0.4415833607708315
1845-07-31,-0.4533672542077747
1845-08-31,-0.4106506404988554
1845-09-30,-0.47840802776127916
1845-10-31,-0.20590549203196634
1845-11-30,-0.2368382123039423
1845-12-31,0.26103128540691023
1846-01-31,-0.2530410657797394
1846-02-28,0.04597523018269587
1846-03-31,0.3641403529801637
1846-04-30,0.4967091541457753
1846-05-31,0.26692323212538194
1846-06-30,0.392127099892904
1846-07-31,-0.06302578410902933
1846-08-31,0.1402463776782418
1846-09-30,1.4261637489846746
1846-10-31,0.17117909795021796
1846-11-30,0.2772341388827071
1846-12-31,0.4024380066502292
1847-01-31,0.3332076327081877
1847-02-28,-0.10132343777909483
1847-03-31,0.9017804910406998
1847-04-30,-0.10574239781794871
1847-05-31,0.6469537954668019
1847-06-30,0.8899965976037563
1847-07-31,0.07838093713428966
1847-08-31,2.246617329531849
1847-09-30,2.745959813922319
1847-10-31,3.2232074981185215
1847-11-30,2.2053737025025475
1847-12-31,1.4850832161693908
1848-01-31,2.701770213533782
1848-02-29,1.5410567099948715
1848-03-31,1.46446140265474
1848-04-30,1.4261637489846746
1848-05-31,1.3068518279356243
1848-06-30,1.960857913685975
1848-07-31,2.212738635900637
1848-08-31,2.0492371144630495
1848-09-30,1.2597162541878513
1848-10-31,2.0448181544241955
1848-11-30,1.608814097257295
1848-12-31,2.7106081336114896
1849-01-31,3.1893288044873094
1849-02-28,2.482295198270714
1849-03-31,1.4865562028490087
1849-04-30,1.6633146044031575
1849-05-31,1.052025132361726
1849-06-30,1.066754999157905
1849-07-31,0.9783757983808308
1849-08-31,0.6896704091757211
1849-09-30,1.4173258289069672
1849-10-31,0.7942524634285923
1849-11-30,1.5675704702279936
1849-12-31,1.5101239897228955
1850-01-31,0.9783757983808308
1850-02-28,1.296540921178299
1850-03-31,1.1050526528279712
1850-04-30,0.02977237670689877
1850-05-31,0.5188039543400439
1850-06-30,0.7544818230789091
1850-07-31,-0.1101613578568024
1850-08-31,0.5188039543400439
1850-09-30,1.2066887337216063
1850-10-31,0.7824685699916494
1850-11-30,0.3287886726693338
1850-12-31,0.502601100864247
1851-01-31,0.9091454244387893
1851-02-28,1.7428558851025246
1851-03-31,0.6042371817578824
1851-04-30,0.3759242464171069
1851-05-31,0.5467907012527843
1851-06-30,0.5629935547285811
1851-07-31,-0.19412159859502315
1851-08-31,0.40096501997061135
1851-09-30,0.694089369214575
1851-10-31,0.5438447278935484
1851-11-30,0.22126064505722667
1851-12-31,0.7913064900693567
1852-01-31,0.708819236010754
1852-02-29,0.6543187288648914
1852-03-31,0.5070200609031007
1852-04-30,0.6263319819521511
1852-05-31,0.3317346460285697
1852-06-30,0.10636768404702997
1852-07-31,-0.026201117118581654
1852-08-31,-0.09543149106062332
1852-09-30,-0.15582394492495744
1852-10-31,0.6793595024183958
1852-11-30,0.31405880587315477
1852-12-31,0.06365107033811059
1853-01-31,-0.05713383739055762
1853-02-28,-0.004106316924313051
1853-03-31,-0.14993199820648592
1853-04-30,0.12698949756168076
1853-05-31,-0.23389223894470645
1853-06-30,-0.08512058430329794
1853-07-31,0.07985392381390768
1853-08-31,0.2065307782610476
1853-09-30,-0.26629794589630046
1853-10-31,-0.01883618372049212
1853-11-30,-0.39886674706191205
1853-12-31,-0.5491113883829386
1854-01-31,-0.7730053636848605
1854-02-28,-0.6448555225581026
1854-03-31,-0.6242337090434519
1854-04-30,-0.46367816096510006
1854-05-31,-0.5329085349071416
1854-06-30,-0.6139228022861265
1854-07-31,-0.6816801895485503
1854-08-31,-0.7612214702479172
1854-09-30,-0.5770981352956789
1854-10-31,-0.8496006710249916
1854-11-30,-0.416542587217327
1854-12-31,-0.5991929354899475
1855-01-31,-0.859911577782317
1855-02-28,-0.8864253380154393
1855-03-31,-0.718504856538998
1855-04-30,-1.080859579725003
1855-05-31,-0.9497637652390094
1855-06-30,-1.0572917928511165
1855-07-31,-1.194279554055582
1855-08-31,-1.1176842467154506
1855-09-30,-1.2045904608129072
1855-10-31,-0.9350338984428302
1855-11-30,-1.0882245131230925
1855-12-31,-1.1191572333950688
1856-01-31,-1.1898605940167282
1856-02-29,-1.067602699608442
1856-03-31,-1.194279554055582
1856-04-30,-1.0219401125402867
1856-05-31,-1.2045904608129072
1856-06-30,-1.0602377662103524
1856-07-31,-1.0749676330065314
1856-08-31,-1.0381429660160837
1856-09-30,-1.080859579725003
1856-10-31,-1.0793865930453852
1856-11-30,-0.9880614189090748
1856-12-31,-1.0027912857052539
1857-01-31,-0.8216139241122514
1857-02-28,-0.9954263523071644
1857-03-31,-1.0572917928511165
1857-04-30,-0.8937902714135288
1857-05-31,-0.40623168046000163
1857-06-30,-0.7553295235294456
1857-07-31,-0.5829900820141505
1857-08-31,-0.733234723335177
1857-09-30,-0.017363197040874297
1857-10-31,-0.06891773082750104
1857-11-30,-0.32669039976063463
1857-12-31,-0.16318887832304696
1858-01-31,-0.11163434453642022
1858-02-28,-0.22800029222623494
1858-03-31,0.4039109933298472
1858-04-30,-0.132256158051071
1858-05-31,-0.04682293063323244
1858-06-30,0.040083283464224156
1858-07-31,0.38181619313557863
1858-08-31,0.3405725661062773
1858-09-30,1.037295265565547
1858-10-31,1.3466224682853074
1858-11-30,0.24777440529034897
1858-12-31,0.6661026223018346
1859-01-31,1.1374583597795649
1859-02-28,1.2464593740712901
1859-03-31,1.3215816947318033
1859-04-30,1.1949048402846634
1859-05-31,1.3407305215668361
1859-06-30,1.228783533915875
1859-07-31,1.4570964692566506
1859-08-31,1.7855724988114439
1859-09-30,1.754639778539468
1859-10-31,2.0035745273948944
1859-11-30,1.5145429497617489
1859-12-31,1.0623360391190517
1860-01-31,1.102106679468735
1860-02-29,1.2685541742655586
1860-03-31,1.564624496868758
1860-04-30,0.7942524634285923
1860-05-31,1.7929374322095335
1860-06-30,1.834181059238835
1860-07-31,2.0639669812592283
1860-08-31,1.6014491638592057
1860-09-30,1.3760822018776657
1860-10-31,1.3156897480133316
1860-11-30,1.5351647632763998
1860-12-31,1.4718263360528296
1861-01-31,0.5408987545343126
1861-02-28,0.9680648916235055
1861-03-31,1.6235439640534741
1861-04-30,1.5513676167521966
1861-05-31,0.38328917981519645
1861-06-30,1.262662227547087
1861-07-31,0.9783757983808308
1861-08-31,1.1035796661483528
1861-09-30,1.0328763055266936
1861-10-31,0.67641352905916
1861-11-30,0.2978559523973579
1861-12-31,1.0461331856432547
1862-01-31,0.5615205680489633
1862-02-28,0.598345235039411
1862-03-31,0.013569523231101875
1862-04-30,0.2993289390769757
1862-05-31,0.598345235039411
1862-06-30,1.14776926653689
1862-07-31,0.850225957254073
1862-08-31,0.5438447278935484
1862-09-30,0.6572647022241273
1862-10-31,-0.029147090477817512
1862-11-30,0.20947675162028345
1862-12-31,-0.061552797429411506
1863-01-31,0.14761131107633133
1863-02-28,0.38181619313557863
1863-03-31,0.6513727555056555
1863-04-30,-0.06891773082750104
1863-05-31,0.2993289390769757
1863-06-30,-0.061552797429411506
1863-07-31,-0.2913387194498049
1863-08-31,0.1402463776782418
1863-09-30,-0.59035501541224
1863-10-31,-0.08953954434215161
1863-11-30,-0.14993199820648592
1863-12-31,-0.054187864031321975
1864-01-31,0.4112759267279368
1864-02-29,0.1137326174451195
1864-03-31,0.6498997688260377
1864-04-30,-0.20148653199311267
1864-05-31,-0.06891773082750104
1864-06-30,0.41422190008717263
1864-07-31,0.32436971263048014
1864-08-31,0.3287886726693338
1864-09-30,-0.40623168046000163
1864-10-31,-0.2559870391389751
1864-11-30,0.4053839800094651
1864-12-31,-0.4047586937803838
1865-01-31,0.1579222178336567
1865-02-28,-0.10574239781794871
1865-03-31,-0.099850451099477
1865-04-30,-0.38119090690649726
1865-05-31,-0.23831119898356035
1865-06-30,-0.26482495921668264
1865-07-31,-0.45631322756701054
1865-08-31,-0.14698602484725007
1865-09-30,-0.6006659221695654
1865-10-31,-0.7258697899370875
1865-11-30,-0.5167056814313447
1865-12-31,-0.8466546976657559
1866-01-31,-0.32079845304216303
1866-02-28,-0.13078317137145296
1866-03-31,-0.5181786681109626
1866-04-30,-0.7111399231409083
1866-05-31,-0.8422357376269021
1866-06-30,-0.7420726434128845
1866-07-31,-0.9453448052001557
1866-08-31,-0.8481276843453737
1866-09-30,-0.999845312346018
1866-10-31,-0.8098300306753082
1866-11-30,-0.9512367519186272
1866-12-31,-1.1618738471039878
1867-01-31,-1.2045904608129072
1867-02-28,-1.1839686472982565
1867-03-31,-0.9482907785593914
1867-04-30,-1.0617107528899703
1867-05-31,-1.1235761934339223
1867-06-30,-1.163346833783606
1867-07-31,-1.0646567262492062
1867-08-31,-1.0705486729676779
1867-09-30,-0.9291419517243585
1867-10-31,-0.828978857510341
1867-11-30,-0.9379798718020661
1867-12-31,-0.4990298412759298
1868-01-31,-0.8230869107918694
1868-02-29,-0.8171949640733978
1868-03-31,-0.5564763217810281
1868-04-30,-0.30459559956636606
1868-05-31,-0.5491113883829386
1868-06-30,-0.4415833607708315
1868-07-31,-0.4931378945574582
1868-08-31,-0.36056909339184656
1868-09-30,-0.045349943953614406
1868-10-31,0.3096398458343011
1868-11-30,0.24924739196996698
1868-12-31,0.4569385137960918
1869-01-31,0.29196400567888614
1869-02-28,0.26692323212538194
1869-03-31,0.0916378172508509
1869-04-30,-0.19706757195425878
1869-05-31,1.3495684416445435
1869-06-30,1.4570964692566506
1869-07-31,0.2507203786495848
1869-08-31,0.7500628630400552
1869-09-30,0.7765766232731777
1869-10-31,0.25366635200882065
1869-11-30,0.7132381960496075
1869-12-31,1.3598793484018687
1870-01-31,0.6955623558941928
1870-02-28,1.6191250040146203
1870-03-31,2.664945546543334
1870-04-30,2.726810987087286
1870-05-31,3.120098430545268
1870-06-30,2.1287783951624166
1870-07-31,2.0492371144630495
1870-08-31,2.5736203724070243
1870-09-30,2.136143328560506
1870-10-31,2.3939159974936395
1870-11-30,2.418956771047144
1870-12-31,1.987371673919097
1871-01-31,0.9636459315846516
1871-02-28,1.8739516995885184
1871-03-31,2.3114287434350365
1871-04-30,2.7857304542720023
1871-05-31,2.368875223940135
1871-06-30,1.0476061723228727
1871-07-31,1.326000654770657
1871-08-31,1.5012860696451877
1871-09-30,0.7677387031954703
1871-10-31,0.9827947584196847
1871-11-30,1.3834471352757551
1871-12-31,1.0166734520508967
1872-01-31,0.7500628630400552
1872-02-29,1.7458018584617605
1872-03-31,0.9680648916235055
1872-04-30,1.3053788412560063
1872-05-31,1.4394206291012357
1872-06-30,1.4953941229267165
1872-07-31,1.3878660953146091
1872-08-31,1.0785388925948485
1872-09-30,1.610287083936913
1872-10-31,1.3171627346929493
1872-11-30,1.5469486567133433
1872-12-31,0.8561179039725447
1873-01-31,0.9253482779145862
1873-02-28,1.423217775625439
1873-03-31,1.2111076937604601
1873-04-30,0.6675756089814524
1873-05-31,-0.026201117118581654
1873-06-30,-0.10279642445871286
1873-07-31,0.4407356603202949
1873-08-31,0.47166838059227084
1873-09-30,-0.045349943953614406
1873-10-31,-0.04682293063323244
1873-11-30,0.1579222178336567
1873-12-31,0.003258616473776484
1874-01-31,0.2890180323196505
1874-02-28,0.37297827305787107
1874-03-31,-0.06302578410902933
1874-04-30,-0.416542587217327
1874-05-31,-0.10574239781794871
1874-06-30,-0.26482495921668264
1874-07-31,0.4628304605145635
1874-08-31,0.3022749124362116
1874-09-30,-0.5152326947517268
1874-10-31,-0.35909610671222864
1874-11-30,-0.494610881237076
1874-12-31,-0.4857729611593687
1875-01-31,-0.8451817109861379
1875-02-28,-0.6757882428300787
1875-03-31,-0.37382597350840774
1875-04-30,-0.48871893451860443
1875-05-31,-0.921777018326269
1875-06-30,-0.6168687756453624
1875-07-31,-0.8967362447727647
1875-08-31,-0.8451817109861379
1875-09-30,-1.145670993628191
1875-10-31,-0.8908442980542931
1875-11-30,-0.7685864036460067
1875-12-31,-0.9615476586759526
1876-01-31,-0.8525466443842274
1876-02-29,-0.8348708042288125
1876-03-31,-0.45189426752815676
1876-04-30,-1.1471439803078087
1876-05-31,-1.0793865930453852
1876-06-30,-1.1648198204632236
1876-07-31,-0.828978857510341
1876-08-31,-0.986588432229457
1876-09-30,-0.9600746719963348
1876-10-31,-0.8525466443842274
1876-11-30,-0.9600746719963348
1876-12-31,-1.004264272384872
1877-01-31,-0.606557868888037
1877-02-28,-0.9910073922683107
1877-03-31,-0.9114661115689437
1877-04-30,-0.8171949640733978
1877-05-31,-0.6728422694708428
1877-06-30,-0.8569656044230811
1877-07-31,-1.0572917928511165
1877-08-31,-1.049926859453027
1877-09-30,-0.7906812038402754
1877-10-31,-1.0396159526957016
1877-11-30,-0.8569656044230811
1877-12-31,-1.1530359270262804
1878-01-31,-1.1235761934339223
1878-02-28,-1.0425619260549375
1878-03-31,-1.0116292057829614
1878-04-30,-1.2016444874536714
1878-05-31,-1.0587647795307344
1878-06-30,-1.0469808860937913
1878-07-31,-1.2016444874536714
1878-08-31,-1.2045904608129072
1878-09-30,-1.0749676330065314
1878-10-31,-1.1766037139001668
1878-11-30,-1.1044273665988895
1878-12-31,-1.191333580696346
1879-01-31,-1.1810226739390208
1879-02-28,-1.191333580696346
1879-03-31,-1.2045904608129072
1879-04-30,-1.0513998461326448
1879-05-31,-1.145670993628191
1879-06-30,-1.0867515264434746
1879-07-31,-1.018994139181051
1879-08-31,-0.940925845161302
1879-09-30,-1.0558188061714988
1879-10-31,-0.9041011781708542
1879-11-30,-0.8820063779765857
1879-12-31,-1.0248860858995226
1880-01-31,-0.6139228022861265
1880-02-29,-0.5358545082663775
1880-03-31,-0.7317617366555591
1880-04-30,-0.7273427766167054
1880-05-31,-0.6286526690823055
1880-06-30,-0.3664610401103182
1880-07-31,-0.6669503227523712
1880-08-31,-0.021782157079727978
1880-09-30,0.41716787344640827
1880-10-31,-0.14845901152686788
1880-11-30,-0.45189426752815676
1880-12-31,-0.47693504108166124
1881-01-31,-0.3119605329644556
1881-02-28,0.10047573732855826
1881-03-31,0.05923211029925691
1881-04-30,0.06365107033811059
1881-05-31,-0.1366751180899247
1881-06-30,0.28018011224194295
1881-07-31,0.6837784624572494
1881-08-31,0.2286255784553162
1881-09-30,0.10047573732855826
1881-10-31,0.3759242464171069
1881-11-30,0.14319235103747766
1881-12-31,-0.043876957273996584
1882-01-31,-0.099850451099477
1882-02-28,0.502601100864247
1882-03-31,0.437789686961059
1882-04-30,1.1462962798572722
1882-05-31,0.3700322996986354
1882-06-30,-0.0939585043810053
1882-07-31,-0.08953954434215161
1882-08-31,-0.21032445207082004
1882-09-30,0.2109497382999013
1882-10-31,0.24777440529034897
1882-11-30,0.8664288107298699
1882-12-31,-0.17791874511922603
1883-01-31,0.2831260856011788
1883-02-28,-0.05271487735170394
1883-03-31,-0.1543509582453396
1883-04-30,0.8104553169043897
1883-05-31,-0.43127245401350606
1883-06-30,0.6690485956610704
1883-07-31,0.7751036365935599
1883-08-31,-0.07628266422559057
1883-09-30,0.08869184389161505
1883-10-31,0.8516989439336908
1883-11-30,0.869374784089106
1883-12-31,0.6587376889037451
1884-01-31,1.0431872122840187
1884-02-29,0.9282942512738223
1884-03-31,0.9430241180700013
1884-04-30,0.6646296356222168
1884-05-31,0.4289517668833517
1884-06-30,0.05186717690116737
1884-07-31,0.09900275064894044
1884-08-31,0.16676013791136407
1884-09-30,0.31405880587315477
1884-10-31,-0.03209306383705337
1884-11-30,-0.3075415729256019
1884-12-31,-0.04682293063323244
1885-01-31,-0.15287797156572158
1885-02-28,0.5585745946897275
1885-03-31,0.01651549659033773
1885-04-30,0.1461383243967135
1885-05-31,0.5865613416024675
1885-06-30,0.850225957254073
1885-07-31,0.4289517668833517
1885-08-31,0.025353416668045088
1885-09-30,-0.23241925226508864
1885-10-31,-0.2545140524593572
1885-11-30,-0.44452933413006723
1885-12-31,-0.6698962961116071
1886-01-31,-0.4710430943631896
1886-02-28,-0.5682602152179714
1886-03-31,0.20211181822219393
1886-04-30,-0.13078317137145296
1886-05-31,-0.45042128084853883
1886-06-30,-0.5373274949459954
1886-07-31,-0.46220517428548213
1886-08-31,-0.7906812038402754
1886-09-30,-0.6787342161893144
1886-10-31,-0.9924803789479285
1886-11-30,-1.1957525407351999
1886-12-31,-0.8849523513358214
1887-01-31,-0.9541827252778631
1887-02-28,-0.8805333912969677
1887-03-31,-1.100008406560036
1887-04-30,-1.0337240059772301
1887-05-31,-0.7126129098205263
1887-06-30,-0.8201409374326335
1887-07-31,-0.6315986424415414
1887-08-31,-0.6787342161893144
1887-09-30,-1.0219401125402867
1887-10-31,-1.0425619260549375
1887-11-30,-1.0351969926568478
1887-12-31,-0.6964100563447293
1888-01-31,-0.8923172847339109
1888-02-29,-1.0307780326179943
1888-03-31,-1.0116292057829614
1888-04-30,-1.0793865930453852
1888-05-31,-1.032251019297612
1888-06-30,-1.0307780326179943
1888-07-31,-1.130941126832012
1888-08-31,-1.1368330735504837
1888-09-30,-0.9895344055886929
1888-10-31,-1.1545089137058984
1888-11-30,-0.940925845161302
1888-12-31,-1.0410889393753195
1889-01-31,-1.1854416339778744
1889-02-28,-0.9954263523071644
1889-03-31,-1.0410889393753195
1889-04-30,-1.0970624332008
1889-05-31,-1.145670993628191
1889-06-30,-1.0455078994141733
1889-07-31,-0.971858565433278
1889-08-31,-0.6993560297039652
1889-09-30,-1.0440349127345554
1889-10-31,-1.1545089137058984
1889-11-30,-1.2001715007740537
1889-12-31,-1.0396159526957016
1890-01-31,-1.0749676330065314
1890-02-28,-1.1883876073371102
1890-03-31,-1.0793865930453852
